Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
S3Mock,com.adobe.testing.s3mock.dto,S3Object,getOwner,3,1,0,85,0,,
S3Mock,com.adobe.testing.s3mock.dto,S3ObjectIdentifier,getKey,3,1,0,33,0,,
S3Mock,com.adobe.testing.s3mock.dto,S3ObjectIdentifier,setKey,3,1,1,37,0,,
S3Mock,com.adobe.testing.s3mock.dto,S3ObjectIdentifier,getVersionId,3,1,0,41,0,,
S3Mock,com.adobe.testing.s3mock.dto,S3ObjectIdentifier,setVersionId,3,1,1,45,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,Tag,2,1,0,29,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,Tag,5,1,1,32,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,Tag,4,1,2,41,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,getKey,3,1,0,47,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,getValue,3,1,0,51,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,setKey,3,1,1,55,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,setValue,3,1,1,59,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,equals,10,3,1,63,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tag,hashCode,3,1,0,76,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tagging,Tagging,2,1,0,36,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tagging,Tagging,3,1,1,40,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tagging,setTagSet,3,1,1,44,0,,
S3Mock,com.adobe.testing.s3mock.dto,Tagging,getTagSet,3,1,0,48,0,,
S3Mock,com.adobe.testing.s3mock.dto,BatchDeleteRequestTest,testDeserialization,11,1,1,28,1,,
S3Mock,com.adobe.testing.s3mock.dto,BatchDeleteResponseTest,testSerialization,12,2,1,26,1,,
S3Mock,com.adobe.testing.s3mock.dto,CompleteMultipartUploadRequestTest,testDeserialization,7,1,1,28,1,,
S3Mock,com.adobe.testing.s3mock.dto,CompleteMultipartUploadResultTest,testSerialization,4,1,1,26,1,,
S3Mock,com.adobe.testing.s3mock.dto,CopyObjectResultTest,testSerialization,4,1,1,26,1,,
S3Mock,com.adobe.testing.s3mock.dto,CopyPartResultTest,testSerialization,4,1,1,29,1,,
S3Mock,com.adobe.testing.s3mock.dto,DtoTestUtil,serializeAndAssert,6,1,2,51,0,com.adobe.testing.s3mock.dto.DtoTestUtil,com.adobe.testing.s3mock.dto.DtoTestUtil
S3Mock,com.adobe.testing.s3mock.dto,DtoTestUtil,deserialize,5,1,2,66,0,com.adobe.testing.s3mock.dto.DtoTestUtil,com.adobe.testing.s3mock.dto.DtoTestUtil
S3Mock,com.adobe.testing.s3mock.dto,DtoTestUtil,getExpected,4,1,1,75,0,com.adobe.testing.s3mock.dto.DtoTestUtil,com.adobe.testing.s3mock.dto.DtoTestUtil
S3Mock,com.adobe.testing.s3mock.dto,DtoTestUtil,getFile,10,1,1,83,0,,
S3Mock,com.adobe.testing.s3mock.dto,ErrorResponseTest,testSerialization,8,1,1,26,1,,
S3Mock,com.adobe.testing.s3mock.dto,EtagSerializerTest,before,5,1,0,37,0,,
S3Mock,com.adobe.testing.s3mock.dto,EtagSerializerTest,testSerializeEtag,6,1,0,44,1,,
S3Mock,com.adobe.testing.s3mock.dto,EtagSerializerTest,testSerializeQuotedEtag,6,1,0,52,1,,
S3Mock,com.adobe.testing.s3mock.dto,InitiateMultipartUploadResultTest,testSerialization,4,1,1,26,1,,
S3Mock,com.adobe.testing.s3mock.dto,ListAllMyBucketsResultTest,testSerialization,4,1,1,30,1,,
S3Mock,com.adobe.testing.s3mock.dto,ListAllMyBucketsResultTest,createBuckets,8,2,1,38,0,,
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,testSerialization,4,1,1,30,1,,
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultTest,createBucketContents,8,2,1,39,0,,
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,testSerialization,4,1,1,30,1,,
S3Mock,com.adobe.testing.s3mock.dto,ListBucketResultV2Test,createBucketContents,8,2,1,40,0,,
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,testSerialization,4,1,1,30,1,,
S3Mock,com.adobe.testing.s3mock.dto,ListMultipartUploadsResultTest,createMultipartUploads,8,2,1,41,0,,
S3Mock,com.adobe.testing.s3mock.dto,ListPartsResultTest,testSerialization,4,1,1,30,1,,
S3Mock,com.adobe.testing.s3mock.dto,ListPartsResultTest,createParts,12,2,1,39,0,,
S3Mock,com.adobe.testing.s3mock.dto,TaggingTest,testSerialization,5,1,1,30,1,,
S3Mock,com.adobe.testing.s3mock.dto,TaggingTest,testDeserialization,10,1,1,37,1,,
S3Mock,com.adobe.testing.s3mock.dto,TaggingTest,createTag,6,1,1,51,0,,
S3Mock,com.adobe.testing.s3mock,FaviconController,favicon,2,1,0,28,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,FileStoreController,3,1,1,169,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,listBuckets,3,1,0,177,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,createBucket,10,1,1,198,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,headBucket,8,2,1,220,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,deleteBucket,20,3,1,240,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,listObjectsInsideBucket,37,6,6,275,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,listObjectsInsideBucketV2,42,5,7,349,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,listMultipartUploads,13,1,3,440,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,batchDeleteObjects,19,3,2,493,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,headObject,16,3,2,547,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,deleteObject,12,1,2,584,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,abortMultipartUpload,6,1,3,612,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,getObject,10,2,5,640,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,getObjectTagging,8,1,2,688,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,multipartListParts,6,1,3,722,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObjectTagging,13,1,3,752,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObjectPart,7,1,7,790,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObjectPart,7,1,8,842,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,putObject,16,1,9,900,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyMd5,15,2,3,962,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyMd5,9,3,2,980,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyTo,7,2,2,992,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,copyObject,16,3,6,1003,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,initiateMultipartUpload,8,1,4,1069,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,completeMultipartUpload,7,1,6,1109,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,getObjectWithRange,14,2,2,1153,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,filenameFrom,4,1,2,1190,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,collapseCommonPrefixes,17,5,3,1197,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,applyUrlEncoding,3,1,1,1229,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,applyUrlEncoding,3,1,1,1235,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,filterBucketContentsBy,8,2,2,1239,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,filterBucketContentsBy,8,2,2,1251,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,getBucketContents,6,1,2,1266,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,isV4ChunkedWithSigningEnabled,3,1,1,1283,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,addOverrideHeaders,6,2,1,1287,0,com.adobe.testing.s3mock.FileStoreController,com.adobe.testing.s3mock.FileStoreController
S3Mock,com.adobe.testing.s3mock,FileStoreController,mapHeaderName,11,7,1,1298,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyObjectMatching,8,3,3,1318,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyObjectExistence,7,2,2,1329,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyBucketExistence,6,2,1,1339,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,verifyPartNumberLimits,12,2,1,1347,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,parseMediaType,8,1,1,1361,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreController,validateMultipartParts,23,7,4,1369,0,,
S3Mock,com.adobe.testing.s3mock,KmsValidationFilter,KmsValidationFilter,4,1,2,52,0,,
S3Mock,com.adobe.testing.s3mock,KmsValidationFilter,doFilterInternal,28,2,3,63,0,,
S3Mock,com.adobe.testing.s3mock,S3Exception,S3Exception,6,1,3,32,0,,
S3Mock,com.adobe.testing.s3mock,S3Exception,getStatus,3,1,0,46,0,,
S3Mock,com.adobe.testing.s3mock,S3Exception,getCode,3,1,0,50,0,,
S3Mock,com.adobe.testing.s3mock,S3Exception,getMessage,3,1,0,54,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,main,3,1,1,132,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,start,3,1,1,141,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,start,16,2,2,152,0,com.adobe.testing.s3mock.S3MockApplication,com.adobe.testing.s3mock.S3MockApplication
S3Mock,com.adobe.testing.s3mock,S3MockApplication,translateLegacyProperties,9,1,1,190,0,com.adobe.testing.s3mock.S3MockApplication,com.adobe.testing.s3mock.S3MockApplication
S3Mock,com.adobe.testing.s3mock,S3MockApplication,translateLegacyProperty,15,5,3,224,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,stop,3,1,0,244,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,getPort,3,1,0,251,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,getHttpPort,3,1,0,263,0,,
S3Mock,com.adobe.testing.s3mock,S3MockApplication,registerKMSKeyRef,3,1,1,275,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,webServerFactory,5,1,1,52,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,createHttpConnector,5,1,2,66,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,getHttpServerConnector,3,1,0,72,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,kmsFilter,3,1,2,76,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,configureContentNegotiation,5,1,1,82,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,messageConverter,9,1,0,90,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,httpPutFormContentFilter,8,1,0,109,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,shouldNotFilter,3,1,1,112,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,faviconController,3,1,0,119,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,fileStoreController,3,1,1,124,0,,
S3Mock,com.adobe.testing.s3mock,S3MockConfiguration,s3MockExceptionHandler,3,1,0,129,0,,
S3Mock,com.adobe.testing.s3mock,S3MockProperties,getHttpPort,3,1,0,39,0,,
S3Mock,com.adobe.testing.s3mock,S3MockProperties,setHttpPort,3,1,1,43,0,,
S3Mock,com.adobe.testing.s3mock,S3MockProperties,getContextPath,3,1,0,47,0,,
S3Mock,com.adobe.testing.s3mock,S3MockProperties,setContextPath,3,1,1,51,0,,
S3Mock,com.adobe.testing.s3mock,ContextPathFileStoreControllerTest,testListBuckets_Ok,8,1,0,64,1,,
S3Mock,com.adobe.testing.s3mock,FaviconControllerTest,testFavicon,4,1,0,47,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testListBuckets_Ok,8,1,0,105,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testListBuckets_Empty,5,1,0,122,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testHeadBucket_Ok,4,1,0,138,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testHeadBucket_NotFound,4,1,0,149,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCreateBucket_Ok,3,1,0,160,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCreateBucket_InternalServerError,4,1,0,169,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testDeleteBucket_NoContent,6,1,0,181,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testDeleteBucket_NotFound,6,1,0,196,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testDeleteBucket_Conflict,5,1,0,211,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testDeleteBucket_InternalServerError,5,1,0,225,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testListObjectsInsideBucket_BadRequest,5,1,0,239,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testListObjectsInsideBucket_InternalServerError,6,1,0,258,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testListObjectsInsideBucket_Ok,9,1,0,272,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testPutObject_Ok,8,1,0,294,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testPutObject_md5_Ok,9,1,0,316,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testPutObject_md5_BadRequest,9,1,0,340,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCompleteMultipart_BadRequest_uploadTooSmall,17,2,0,363,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCompleteMultipart_BadRequest_uploadIdNotFound,17,2,0,394,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCompleteMultipart_BadRequest_partNotFound,18,2,0,426,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCompleteMultipart_BadRequest_invalidPartOrder,20,2,0,462,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,createPart,8,1,2,498,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,givenBucket,3,1,0,507,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,bucketContents,3,1,1,511,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,s3Object,8,1,2,515,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,data,3,1,0,525,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCommonPrefixesAndBucketContentFilter,12,1,1,551,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCommonPrefixesNoPrefixNoDelimiter,7,1,0,576,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCommonPrefixesPrefixNoDelimiter,7,1,0,586,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCommonPrefixesNoPrefixDelimiter,7,1,0,596,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,testCommonPrefixesPrefixDelimiter,7,1,0,606,1,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,createBucketContentsList,3,1,0,616,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,createBucketContentsList,12,4,1,621,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,createBucketContents,7,1,1,634,0,,
S3Mock,com.adobe.testing.s3mock,FileStoreControllerTest,param,3,1,2,669,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainConfiguration,fileStore,3,1,1,27,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainConfiguration,kmsKeyStore,3,1,1,33,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,getInitialBuckets,3,1,0,46,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,setInitialBuckets,3,1,1,50,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,isRetainFilesOnExit,3,1,0,54,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,setRetainFilesOnExit,3,1,1,58,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,getRoot,3,1,0,62,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,setRoot,3,1,1,66,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,getValidKmsKeys,3,1,0,70,0,,
S3Mock,com.adobe.testing.s3mock.store,DomainProperties,setValidKmsKeys,3,1,1,74,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,FileStore,6,1,3,99,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,createRootFolder,14,3,1,112,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,getRootFolder,3,1,0,127,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,createBucket,13,2,1,134,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,listBuckets,4,1,0,157,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,getBucket,5,1,1,168,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,findBucketsByFilter,12,2,1,183,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,bucketFromPath,12,1,1,204,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,putS3Object,3,1,6,220,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,putS3Object,3,1,7,246,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,putS3Object,30,3,9,275,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,putS3ObjectWithKMSEncryption,3,1,7,344,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,putS3ObjectWithKMSEncryption,3,1,8,371,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,wrapStream,10,2,2,401,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,setObjectTags,7,1,3,413,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,getBucketOrCreateNewOne,7,2,1,435,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,createObjectRootFolder,9,2,2,452,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,inputStreamToFile,40,6,2,470,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,normalizePrefix,8,2,2,518,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,getS3Object,17,2,2,537,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,getS3Objects,14,3,2,566,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,copyS3Object,3,1,4,606,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,copyS3Object,3,1,5,627,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,copyS3ObjectEncrypted,3,1,6,652,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,copyS3ObjectEncrypted,12,3,7,676,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,doesBucketExist,3,1,1,721,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,deleteObject,10,2,2,734,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,deleteBucket,10,2,1,754,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,prepareMultipartUpload,8,2,8,773,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,prepareMultipartUpload,3,1,7,804,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,listMultipartUploads,3,1,0,825,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,listMultipartUploads,3,1,1,836,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,abortMultipartUpload,16,1,3,849,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,putPart,9,1,6,877,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,completeMultipartUpload,3,1,4,910,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,completeMultipartUpload,42,3,6,926,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,listAndSortPartsInFromDirectory,5,1,1,1000,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,concatenateMd5sForAllParts,9,2,2,1008,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,getMultipartUploadParts,11,2,3,1030,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,retrieveFile,3,1,3,1051,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,arrangeSeparateParts,17,2,4,1055,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,calculateDigestOfFilePart,10,1,1,1082,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,concatUploadIdAndPartFileName,3,1,2,1092,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,writeEntireFile,12,2,3,1096,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,synchronizedUpload,12,3,2,1110,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,digest,9,1,2,1136,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,copyPart,5,1,7,1145,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,copyPart,16,2,4,1177,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,FileStore,ensurePartFile,7,2,4,1199,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,verifyMultipartUploadPreparation,6,2,3,1215,0,,
S3Mock,com.adobe.testing.s3mock.store,FileStore,resolveS3Object,7,2,2,1225,0,com.adobe.testing.s3mock.store.FileStore,com.adobe.testing.s3mock.store.FileStore
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,KmsKeyStore,3,1,1,31,0,,
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,registerKMSKeyRef,3,1,1,35,0,,
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,validateKeyRef,3,1,1,44,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartUploadInfo,MultipartUploadInfo,7,1,5,33,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getName,3,1,0,62,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setName,3,1,1,66,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getSize,3,1,0,70,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setSize,3,1,1,74,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getCreationDate,3,1,0,78,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setCreationDate,3,1,1,82,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getModificationDate,3,1,0,86,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setModificationDate,3,1,1,90,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getEtag,3,1,0,94,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setEtag,3,1,1,98,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getMd5,3,1,0,102,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setMd5,3,1,1,106,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getContentType,3,1,0,110,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,setContentType,3,1,1,114,0,,
S3Mock,com.adobe.testing.s3mock.store,S3Object,getContentEncoding,3,1,0,118,0,,
