Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
S3Mock,com.adobe.testing.s3mock.service,BucketService,apply,3,1,2,294,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketService,filterObjectsBy,8,2,2,301,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketService,filterObjectsBy,8,2,2,313,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,MultipartService,4,1,2,56,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,putPart,8,2,8,61,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,copyPart,18,2,7,92,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,getMultipartUploadParts,9,2,3,136,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,abortMultipartUpload,10,1,3,153,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,completeMultipartUpload,9,2,7,170,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,prepareMultipartUpload,13,1,8,197,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,listMultipartUploads,12,1,2,230,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,verifyPartNumberLimits,14,2,1,260,0,,
S3Mock,com.adobe.testing.s3mock.service,MultipartService,verifyMultipartParts,22,5,4,274,0,com.adobe.testing.s3mock.service.MultipartService,com.adobe.testing.s3mock.service.MultipartService
S3Mock,com.adobe.testing.s3mock.service,MultipartService,verifyMultipartParts,14,4,3,308,0,com.adobe.testing.s3mock.service.MultipartService,com.adobe.testing.s3mock.service.MultipartService
S3Mock,com.adobe.testing.s3mock.service,MultipartService,verifyMultipartUploadExists,8,1,1,326,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,ObjectService,4,1,2,54,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,getS3Object,8,2,2,59,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,copyS3Object,19,3,7,77,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,putS3Object,8,2,10,122,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,deleteObjects,18,3,2,157,0,com.adobe.testing.s3mock.service.ObjectService,com.adobe.testing.s3mock.service.ObjectService
S3Mock,com.adobe.testing.s3mock.service,ObjectService,deleteObject,13,3,2,183,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,setObjectTags,5,1,3,205,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,verifyMd5,15,2,3,218,0,com.adobe.testing.s3mock.service.ObjectService,com.adobe.testing.s3mock.service.ObjectService
S3Mock,com.adobe.testing.s3mock.service,ObjectService,verifyMd5,9,3,2,235,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,copyTo,13,2,2,245,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,verifyObjectMatching,8,3,3,261,0,,
S3Mock,com.adobe.testing.s3mock.service,ObjectService,verifyObjectExists,12,3,2,270,0,,
S3Mock,com.adobe.testing.s3mock.service,ServiceConfiguration,bucketService,3,1,2,28,0,,
S3Mock,com.adobe.testing.s3mock.service,ServiceConfiguration,objectService,3,1,2,33,0,,
S3Mock,com.adobe.testing.s3mock.service,ServiceConfiguration,multipartService,3,1,2,38,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,getObject,3,1,0,63,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,getObjectsForParentDirectory,3,1,0,68,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,getObjectsForPartialPrefix,3,1,0,73,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,getObjectsForEmptyPrefix,3,1,0,78,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,getObjectsForNullPrefix,3,1,0,83,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,getObjectsForPartialParentDirectory,3,1,0,88,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,assertPrefix,10,1,2,93,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,data,3,1,0,112,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,testCommonPrefixesAndBucketContentFilter,12,1,1,138,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,testCommonPrefixesNoPrefixNoDelimiter,7,1,0,163,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,testCommonPrefixesPrefixNoDelimiter,7,1,0,173,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,testCommonPrefixesNoPrefixDelimiter,7,1,0,183,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,testCommonPrefixesPrefixDelimiter,7,1,0,193,1,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,createBucketContentsList,3,1,0,203,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,createBucketContentsList,12,4,1,208,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,createBucketContents,7,1,1,221,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,param,3,1,2,256,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,s3ObjectMetadata,9,1,2,260,0,,
S3Mock,com.adobe.testing.s3mock.service,BucketServiceTest,metadataFrom,6,1,1,270,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,getName,3,1,0,39,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,setName,3,1,1,43,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,getCreationDate,3,1,0,47,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,setCreationDate,3,1,1,51,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,getPath,3,1,0,55,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,setPath,3,1,1,59,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,getObjects,3,1,0,63,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,setObjects,3,1,1,67,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,doesKeyExist,3,1,1,71,0,com.adobe.testing.s3mock.store.BucketMetadata,com.adobe.testing.s3mock.store.BucketMetadata
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,addKey,10,2,1,75,0,com.adobe.testing.s3mock.store.BucketMetadata,com.adobe.testing.s3mock.store.BucketMetadata
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,removeKey,4,1,1,85,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,getID,3,1,1,90,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketMetadata,toString,3,1,0,94,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketStore,BucketStore,7,1,5,56,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketStore,listBuckets,3,1,0,65,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,getBucketMetadata,14,2,1,78,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,addToBucket,8,1,2,99,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,lookupKeysInBucket,5,1,2,115,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,removeFromBucket,8,1,2,133,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,findBucketPaths,13,2,0,149,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketStore,createBucket,16,2,1,169,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,doesBucketExist,3,1,1,197,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,isBucketEmpty,9,2,1,210,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,deleteBucket,18,2,1,226,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,writeToDisk,14,2,1,254,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,getBucketFolderPath,3,1,1,268,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketStore,createBucketFolder,13,2,1,272,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,BucketStore,getMetaFilePath,3,1,1,285,0,com.adobe.testing.s3mock.store.BucketStore,com.adobe.testing.s3mock.store.BucketStore
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,KmsKeyStore,3,1,1,40,0,,
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,registerKMSKeyRef,6,2,1,44,0,,
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStore,validateKeyId,3,1,1,58,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,MultipartStore,4,1,2,68,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,prepareMultipartUpload,9,2,9,73,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,listMultipartUploads,3,1,2,105,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,getMultipartUpload,3,1,1,122,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,abortMultipartUpload,17,1,3,138,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,putPart,4,1,8,165,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,completeMultipartUpload,18,1,7,195,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,getMultipartUploadParts,23,1,3,246,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,copyPart,4,1,7,282,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,toInputStream,12,2,1,310,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,synchronizedUpload,13,3,2,327,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,copyPartToFile,23,3,4,351,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,createPartFile,17,3,4,379,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,verifyMultipartUploadPreparation,11,3,3,406,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,createPartsFolder,7,2,3,423,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,getPartsFolderPath,3,1,3,431,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStore,getPartPath,3,1,4,435,0,com.adobe.testing.s3mock.store.MultipartStore,com.adobe.testing.s3mock.store.MultipartStore
S3Mock,com.adobe.testing.s3mock.store,MultipartUploadInfo,MultipartUploadInfo,7,1,5,33,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,ObjectStore,5,1,3,63,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,storeS3ObjectMetadata,26,1,12,70,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,storeObjectTags,7,1,3,131,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,storeUserMetadata,7,1,3,146,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,getS3ObjectMetadata,15,2,2,161,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,copyS3Object,17,2,8,186,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,pretendToCopyS3Object,8,2,3,237,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,deleteObject,19,2,2,258,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,inputStreamToFile,22,4,2,284,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,wrapStream,10,2,2,318,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,createObjectRootFolder,4,1,2,329,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,getObjectFolderPath,3,1,2,341,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,getMetaFilePath,3,1,2,345,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,getDataFilePath,3,1,2,350,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,ObjectStore,writeMetafile,16,2,2,354,0,com.adobe.testing.s3mock.store.ObjectStore,com.adobe.testing.s3mock.store.ObjectStore
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getKey,3,1,0,64,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setKey,3,1,1,68,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getSize,3,1,0,72,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setSize,3,1,1,76,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getModificationDate,3,1,0,80,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setModificationDate,3,1,1,84,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getEtag,3,1,0,88,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setEtag,3,1,1,92,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getMd5,3,1,0,96,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setMd5,3,1,1,100,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getContentType,3,1,0,104,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setContentType,5,2,1,108,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getContentEncoding,3,1,0,115,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setContentEncoding,3,1,1,119,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getDataPath,3,1,0,123,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setDataPath,3,1,1,127,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getKmsEncryption,3,1,0,131,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setKmsEncryption,3,1,1,135,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,isEncrypted,3,1,0,139,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setEncrypted,3,1,1,143,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getLastModified,3,1,0,147,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setLastModified,3,1,1,151,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getKmsKeyId,3,1,0,155,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setKmsKeyId,3,1,1,159,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getUserMetadata,3,1,0,163,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setUserMetadata,3,1,1,167,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setTags,3,1,1,171,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getTags,3,1,0,175,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,getId,3,1,0,179,0,,
S3Mock,com.adobe.testing.s3mock.store,S3ObjectMetadata,setId,3,1,1,183,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,fileStore,3,1,2,40,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,bucketStore,3,1,3,47,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,multipartStore,3,1,2,54,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,kmsKeyStore,3,1,1,59,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,bucketRootFolder,3,1,1,64,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreConfiguration,rootFolder,17,4,1,69,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,getInitialBuckets,3,1,0,46,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,setInitialBuckets,3,1,1,50,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,isRetainFilesOnExit,3,1,0,54,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,setRetainFilesOnExit,3,1,1,58,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,getRoot,3,1,0,62,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,setRoot,3,1,1,66,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,getValidKmsKeys,3,1,0,70,0,,
S3Mock,com.adobe.testing.s3mock.store,StoreProperties,setValidKmsKeys,3,1,1,74,0,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,shouldCreateBucket,5,1,0,41,1,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,bucketShouldExist,5,1,0,52,1,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,bucketShouldNotExist,4,1,0,67,1,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,shouldHoldAllBuckets,10,1,0,78,1,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,shouldGetBucketByName,6,1,0,96,1,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,shouldDeleteBucket,7,1,0,110,1,,
S3Mock,com.adobe.testing.s3mock.store,BucketStoreTest,cleanupStores,5,2,0,124,0,,
S3Mock,com.adobe.testing.s3mock.store,KmsKeyStoreTest,testValidateKeyRef,6,1,0,33,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,beforeEach,3,1,0,84,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,shouldCreateMultipartUploadFolder,10,1,0,89,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,shouldCreateMultipartUploadFolderIfBucketExists,10,1,0,107,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,shouldStorePart,10,1,0,126,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,shouldFinishUpload,13,1,0,147,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,hasValidMetadata,12,1,0,181,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,getParts,9,2,1,204,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,returnsValidPartsFromMultipart,21,1,0,214,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,prepareExpectedPart,7,1,2,248,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,deletesTemporaryMultipartUploadFolder,9,1,0,256,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,listsMultipartUploads,16,1,0,276,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,listsMultipartUploadsMultipleBuckets,28,1,0,303,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,abortMultipartUpload,14,1,0,348,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,copyPart,15,1,0,378,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,copyPartNoRange,15,1,0,407,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,missingUploadPreparation,5,1,0,436,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,multipartUploadPartsAreSortedNumerically,13,2,0,448,1,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,metadataFrom,6,1,1,472,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,managedId,5,1,0,479,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,cleanupStores,14,3,0,485,0,,
S3Mock,com.adobe.testing.s3mock.store,MultipartStoreTest,afterAll,3,1,0,505,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,beforeEach,3,1,0,83,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldStoreFileInBucket,16,1,0,88,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldStoreObjectEncrypted,13,1,0,120,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldGetEncryptedObject,14,1,0,155,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldGetFile,17,1,0,190,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldGetFileWithSlashAtStart,17,1,0,225,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,createObjectWithTags,11,1,0,260,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldSetAndGetTags,12,1,0,286,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldCopyObject,14,1,0,315,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldCopyObjectEncrypted,17,1,0,346,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,shouldDeleteObject,10,1,0,387,1,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,metadataFrom,6,1,1,410,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,managedId,5,1,0,417,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,cleanupStores,14,3,0,423,0,,
S3Mock,com.adobe.testing.s3mock.store,ObjectStoreTest,afterAll,3,1,0,443,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,AwsChunkedDecodingInputStream,3,1,1,62,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,read,15,4,0,71,0,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,close,3,1,0,94,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,readUntil,15,3,1,99,0,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream,com.adobe.testing.s3mock.util.AwsChunkedDecodingInputStream
S3Mock,com.adobe.testing.s3mock.util,AwsChunkedDecodingInputStream,endsWith,12,4,2,125,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsHttpHeaders,AwsHttpHeaders,2,1,0,48,0,,
S3Mock,com.adobe.testing.s3mock.util,AwsHttpParameters,AwsHttpParameters,2,1,0,41,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigestMultipart,3,1,1,47,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,3,1,1,73,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,9,1,1,77,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,9,1,2,86,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,3,1,1,95,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,hexDigest,3,1,2,110,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,base64Digest,3,1,1,127,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,base64Digest,3,1,2,142,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,md5,10,1,2,161,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,md5,13,2,2,171,0,com.adobe.testing.s3mock.util.DigestUtil,com.adobe.testing.s3mock.util.DigestUtil
S3Mock,com.adobe.testing.s3mock.util,DigestUtil,messageDigest,8,2,1,184,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,createUserMetadataHeaders,7,2,1,46,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,getUserMetadata,3,1,1,60,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,createEncryptionHeaders,8,2,1,77,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,isV4ChunkedWithSigningEnabled,3,1,1,93,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,parseMediaType,8,1,1,97,0,,
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,createOverrideHeaders,11,2,1,105,0,com.adobe.testing.s3mock.util.HeaderUtil,com.adobe.testing.s3mock.util.HeaderUtil
S3Mock,com.adobe.testing.s3mock.util,HeaderUtil,mapHeaderName,11,7,1,122,0,,
S3Mock,com.adobe.testing.s3mock.util,StringEncoding,urlDecode,12,2,1,48,0,,
S3Mock,com.adobe.testing.s3mock.util,StringEncoding,urlEncodeIgnoreSlashes,3,1,1,67,0,com.adobe.testing.s3mock.util.StringEncoding,com.adobe.testing.s3mock.util.StringEncoding
S3Mock,com.adobe.testing.s3mock.util,StringEncoding,urlEncode,3,1,1,75,0,com.adobe.testing.s3mock.util.StringEncoding,com.adobe.testing.s3mock.util.StringEncoding
S3Mock,com.adobe.testing.s3mock.util,StringEncoding,urlEncode,17,3,2,82,0,,
S3Mock,com.adobe.testing.s3mock.util,DigestUtilTest,testHexDigestOfMultipleFiles,5,1,1,35,1,,
