Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
S3Mock,com.adobe.testing.s3mock.domain,FileStore,concatUploadIdAndPartFileName,3,1,2,1051,0,,
S3Mock,com.adobe.testing.s3mock.domain,FileStore,writeEntireFile,12,2,3,1055,0,,
S3Mock,com.adobe.testing.s3mock.domain,FileStore,synchronizedUpload,12,3,2,1069,0,,
S3Mock,com.adobe.testing.s3mock.domain,FileStore,digest,9,1,2,1095,0,,
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyPart,5,1,8,1104,0,com.adobe.testing.s3mock.domain.FileStore,com.adobe.testing.s3mock.domain.FileStore
S3Mock,com.adobe.testing.s3mock.domain,FileStore,copyPart,11,1,5,1138,0,com.adobe.testing.s3mock.domain.FileStore,com.adobe.testing.s3mock.domain.FileStore
S3Mock,com.adobe.testing.s3mock.domain,FileStore,ensurePartFile,7,2,4,1156,0,,
S3Mock,com.adobe.testing.s3mock.domain,FileStore,verifyMultipartUploadPreparation,6,2,3,1172,0,,
S3Mock,com.adobe.testing.s3mock.domain,FileStore,resolveS3Object,7,2,2,1182,0,com.adobe.testing.s3mock.domain.FileStore,com.adobe.testing.s3mock.domain.FileStore
S3Mock,com.adobe.testing.s3mock.domain,KmsKeyStore,registerKMSKeyRef,3,1,1,37,0,,
S3Mock,com.adobe.testing.s3mock.domain,KmsKeyStore,validateKeyRef,3,1,1,46,0,,
S3Mock,com.adobe.testing.s3mock.domain,KmsKeyStore,addDefaultKeys,3,1,0,57,0,,
S3Mock,com.adobe.testing.s3mock.domain,MultipartUploadInfo,MultipartUploadInfo,6,1,4,32,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Exception,S3Exception,6,1,3,30,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Exception,getStatus,3,1,0,45,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Exception,getCode,3,1,0,49,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Exception,getMessage,3,1,0,53,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getName,3,1,0,58,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setName,3,1,1,62,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getSize,3,1,0,66,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setSize,3,1,1,70,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getCreationDate,3,1,0,74,0,,
